1976-02-26,302.1100
1976-02-27,302.1100
1976-03-01,301.6600
1976-03-02,301.6600
1976-03-03,301.5700
1976-03-04,301.6600
1976-03-05,301.5700
1976-03-08,300.7500
1976-03-09,301.1100
1976-03-10,301.3000
1976-03-11,301.3000
1976-03-12,300.8400
1976-03-15,300.6600
1976-03-16,300.5700
1976-03-17,299.9400
1976-03-18,299.9400
1976-03-19,299.6700
1976-03-22,299.8500
1976-03-23,299.7600
1976-03-24,299.7600
1976-03-25,299.6700
1976-03-26,299.5800
1976-03-29,299.6700
1976-03-30,299.8500
1976-03-31,299.5800
1976-04-01,299.4900
1976-04-02,299.3100
1976-04-05,299.3100
1976-04-06,299.0400
1976-04-07,298.8600
1976-04-08,297.4400
1976-04-09,297.8900
1976-04-12,298.4200
1976-04-13,298.6000
1976-04-14,298.0600
1976-04-15,299.4000
1976-04-16,299.3100
1976-04-19,300.0300
1976-04-20,299.4900
1976-04-21,299.5800
1976-04-22,299.6700
1976-04-23,299.7600
1976-04-26,299.8500
1976-04-27,299.3100
1976-04-28,299.2200
1976-04-29,299.3100
1976-04-30,299.0400
1976-05-03,298.9500
1976-05-04,297.8900
1976-05-05,297.9700
1976-05-06,298.2400
1976-05-07,298.5100
1976-05-10,298.4200
1976-05-11,298.4200
1976-05-12,298.6900
1976-05-13,298.9500
1976-05-14,298.7800
1976-05-17,299.3100
1976-05-18,299.1300
1976-05-19,299.2200
1976-05-20,299.4000
1976-05-21,299.5800
1976-05-24,299.5800
1976-05-25,299.5800
1976-05-26,299.7600
1976-05-27,299.6700
1976-05-28,300.0300
1976-06-01,300.3900
1976-06-02,300.3000
1976-06-03,300.4800
1976-06-04,300.3900
1976-06-07,300.3000
1976-06-08,300.1200
1976-06-09,299.9400
1976-06-10,299.9400
1976-06-11,300.0300
1976-06-14,299.9400
1976-06-15,299.7600
1976-06-16,299.8500
1976-06-17,300.0300
1976-06-18,299.3100
1976-06-21,299.3100
1976-06-22,299.2200
1976-06-23,296.8200
1976-06-24,297.2700
1976-06-25,297.8000
1976-06-28,296.0300
1976-06-29,297.0000
1976-06-30,297.9700
1976-07-01,296.9100
1976-07-02,297.1800
1976-07-06,296.3800
1976-07-07,296.6500
1976-07-08,296.4700
1976-07-09,296.7400
1976-07-12,296.3800
1976-07-13,294.9000
1976-07-14,292.6500
1976-07-15,293.1700
1976-07-16,294.0300
1976-07-19,293.6900
1976-07-20,293.3400
1976-07-21,293.6000
1976-07-22,293.6900
1976-07-23,293.9400
1976-07-26,293.5100
1976-07-27,293.8600
1976-07-28,293.5100
1976-07-29,293.6000
1976-07-30,293.2600
1976-08-02,292.9100
1976-08-03,292.9100
1976-08-04,292.8300
1976-08-05,293.0000
1976-08-06,293.0000
1976-08-09,292.6500
1976-08-10,292.8300
1976-08-11,292.5700
1976-08-12,292.6500
1976-08-13,291.1200
1976-08-16,290.3600
1976-08-17,287.8500
1976-08-18,288.2700
1976-08-19,288.7700
1976-08-20,289.3500
1976-08-23,289.7700
1976-08-24,288.4300
1976-08-25,288.8500
